SpeechID,Speech,Speaker,Location,Year
36,You bragged that you have sexually assaulted women. Do you understand that?,Moderator,Louis,2016
37,"No, I didn't say that at all. I don't think you understood what was—this was locker room talk. I'm not proud of it. I apologize to my family. I apologize to the American people.",Trump,Louis,2016
38,Certainly I'm not proud of it. But this is locker room talk.,Trump,Louis,2016
39,"You know, when we have a world where you have ISIS chopping off heads, where you have—and, frankly, drowning people in steel cages, where you have wars and horrible, horrible",Trump,Louis,2016
40,"sights all over, where you have so many bad things happening, this is like medieval times. We haven't seen anything like this, the carnage all over the world. And they look and they see.",Trump,Louis,2016
41,"Can you imagine the people that are, frankly, doing so well against us with ISIS? And they look at our country and they see what's going on. Yes, I'm very embarrassed by it.",Trump,Louis,2016
42,"I hate it. But it's locker room talk, and it's one of those things. I will knock the hell out of ISIS. We're going to defeat ISIS.",Trump,Louis,2016
43,"ISIS happened a number of years ago in a vacuum that was left because of bad judgment. And I will tell you, I will take care of ISIS.",Trump,Louis,2016
44,"So, Mr. Trump...",Moderator,Louis,2016
45,And we should get on to much more important things and much bigger things.,Trump,Louis,2016
46,"Just for the record, though, are you saying that what you said on that bus 11 years ago that you did not actually kiss women without consent or grope women without consent?",Moderator,Louis,2016
47,I have great respect for women. Nobody has more respect for women than I do.,Trump,Louis,2016
48,"So, for the record, you're saying you never did that?",Moderator,Louis,2016
49,"I've said things that, frankly, you hear these things I said. And I was embarrassed by it. But I have tremendous respect for women.",Trump,Louis,2016
50,Have you ever done those things?,Moderator,Louis,2016
51,"And women have respect for me. And I will tell you: No, I have not. And I will tell you that I'm going to make our country safe.",Trump,Louis,2016
52,"We're going to have borders in our country, which we don't have now. People are pouring into our country, and they're coming in from the Middle East and other places.",Trump,Louis,2016
53,"We're going to make America safe again. We're going to make America great again, but we're going to make America safe again.",Trump,Louis,2016
54,"And we're going to make America wealthy again, because if you don't do that, it just—it sounds harsh to say, but we have to build up the wealth of our nation.",Trump,Louis,2016
55,"Thank you, Mr. Trump.",Moderator,Louis,2016
56,"Right now, other nations are taking our jobs and they're taking our wealth.",Trump,Louis,2016
57,"Thank you, Mr. Trump.",Moderator,Louis,2016
58,And that's what I want to talk about.,Trump,Louis,2016
59,"Secretary Clinton, do you want to respond?",Moderator,Louis,2016
60,"Well, like everyone else, I've spent a lot of time thinking over the last 48 hours about what we heard and saw.",Clinton,Louis,2016
61,"You know, with prior Republican nominees for president, I disagreed with them on politics, policies, principles, but I never questioned their fitness to serve. Donald Trump is different.",Clinton,Louis,2016
62,I said starting back in June that he was not fit to be president and commander-in-chief. And many Republicans and independents have said the same thing.,Clinton,Louis,2016
63,"What we all saw and heard on Friday was Donald talking about women, what he thinks about women, what he does to women. And he has said that the video doesn't represent who he is.",Clinton,Louis,2016
64,But I think it's clear to anyone who heard it that it represents exactly who he is. Because we've seen this throughout the campaign. We have seen him insult women.,Clinton,Louis,2016
65,"We've seen him rate women on their appearance, ranking them from one to ten. We've seen him embarrass women on TV and on Twitter.",Clinton,Louis,2016
66,"We saw him after the first debate spend nearly a week denigrating a former Miss Universe in the harshest, most personal terms. So, yes, this is who Donald Trump is.",Clinton,Louis,2016
67,"But it's not only women, and it's not only this video that raises questions about his fitness to be our president, because he has also targeted immigrants, African- Americans, Latinos,",Clinton,Louis,2016
68,"people with disabilities, POWs, Muslims, and so many others. So this is who Donald Trump is. And the question for us, the question our country must answer is that this is not who we are.",Clinton,Louis,2016
69,"That's why—to go back to your question—I want to send a message—we all should—to every boy and girl and, indeed, to the entire world that America already is great, but",Clinton,Louis,2016
70,"we are great because we are good, and we will respect one another, and we will work with one another, and we will celebrate our diversity.",Clinton,Louis,2016
71,"These are very important values to me, because this is the America that I know and love.",Clinton,Louis,2016
72,And I can pledge to you tonight that this is the America that I will serve if I'm so fortunate enough to become your president.,Clinton,Louis,2016
73,And we want to get to some questions from online...,Moderator,Louis,2016
74,Am I allowed to respond to that? I assume I am.,Trump,Louis,2016
75,"Yes, you can respond to that.",Moderator,Louis,2016
76,"It's just words, folks. It's just words. Those words, I've been hearing them for many years.",Trump,Louis,2016
77,"I heard them when they were running for the Senate in New York, where Hillary was going to bring back jobs to upstate New York and she failed.",Trump,Louis,2016
78,"I've heard them where Hillary is constantly talking about the inner cities of our country, which are a disaster education-wise, jobwise, safety-wise, in every way possible. I'm going to help the African-Americans.",Trump,Louis,2016
79,"I'm going to help the Latinos, Hispanics. I am going to help the inner cities. She's done a terrible job for the African-Americans.",Trump,Louis,2016
80,"She wants their vote, and she does nothing, and then she comes back four years later. We saw that firsthand when she was United States senator. She campaigned where the primary part of her campaign...",Trump,Louis,2016
81,"Mr. Trump, Mr. Trump—I want to get to audience questions and online questions.",Moderator,Louis,2016
82,"So, she's allowed to do that, but I'm not allowed to respond?",Trump,Louis,2016
83,You're going to have—you're going to get to respond right now.,Moderator,Louis,2016
84,Sounds fair.,Trump,Louis,2016
85,This tape is generating intense interest.,Moderator,Louis,2016
86,"In just 48 hours, it's become the single most talked about story of the entire 2016 election on Facebook, with millions and millions of people discussing it on the social network.",Moderator,Louis,2016
87,"As we said a moment ago, we do want to bring in questions from voters around country via social media, and our first stays on this topic.",Moderator,Louis,2016
88,"Jeff from Ohio asks on Facebook, ""Trump says the campaign has changed him. When did that happen?"" So, Mr. Trump, let me add to that.",Moderator,Louis,2016
89,"When you walked off that bus at age 59, were you a different man or did that behavior continue until just recently? And you have two minutes for this.",Moderator,Louis,2016
90,"It was locker room talk, as I told you. That was locker room talk. I'm not proud of it.",Trump,Louis,2016
91,"I am a person who has great respect for people, for my family, for the people of this country. And certainly, I'm not proud of it. But that was something that happened.",Trump,Louis,2016
92,"If you look at Bill Clinton, far worse. Mine are words, and his was action. His was what he's done to women.",Trump,Louis,2016
93,"There's never been anybody in the history politics in this nation that's been so abusive to women. So you can say any way you want to say it, but Bill Clinton was abusive to women.",Trump,Louis,2016
94,"Hillary Clinton attacked those same women and attacked them viciously. Four of them here tonight. One of the women, who is a wonderful woman, at 12 years old, was raped at 12.",Trump,Louis,2016
95,"Her client she represented got him off, and she's seen laughing on two separate occasions, laughing at the girl who was raped. Kathy Shelton, that young woman is here with us tonight.",Trump,Louis,2016
96,"So don't tell me about words. I am absolutely—I apologize for those words. But it is things that people say. But what President Clinton did, he was impeached, he lost his license to practice law.",Trump,Louis,2016
97,"He had to pay an $850,000 fine to one of the women. Paula Jones, who's also here tonight.",Trump,Louis,2016
98,"And I will tell you that when Hillary brings up a point like that and she talks about words that I said 11 years ago, I think it's disgraceful, and",Trump,Louis,2016
99,"I think she should be ashamed of herself, if you want to know the truth.",Trump,Louis,2016
100,"Can we please hold the applause? Secretary Clinton, you have two minutes.",Moderator,Louis,2016
101,"Well, first, let me start by saying that so much of what he's just said is not right, but he gets to run his campaign any way he chooses.",Clinton,Louis,2016
102,He gets to decide what he wants to talk about.,Clinton,Louis,2016
103,"Instead of answering people's questions, talking about our agenda, laying out the plans that we have that we think can make a better life and a better country, that's his choice.",Clinton,Louis,2016
104,"When I hear something like that, I am reminded of what my friend, Michelle Obama, advised us all: When they go low, you go high.",Clinton,Louis,2016
105,"And, look, if this were just about one video, maybe what he's saying tonight would be understandable, but everyone can draw their own conclusions at this point about whether or",Clinton,Louis,2016
106,not the man in the video or the man on the stage respects women. But he never apologizes for anything to anyone. He never apologized to Mr. and Mrs.,Clinton,Louis,2016
107,"Khan, the Gold Star family whose son, Captain Khan, died in the line of duty in Iraq. And Donald insulted and attacked them for weeks over their religion.",Clinton,Louis,2016
108,"He never apologized to the distinguished federal judge who was born in Indiana, but Donald said he couldn't be trusted to be a judge because his parents were, quote, ""Mexican.""",Clinton,Louis,2016
109,He never apologized to the reporter that he mimicked and mocked on national television and our children were watching.,Clinton,Louis,2016
110,And he never apologized for the racist lie that President Obama was not born in the United States of America.,Clinton,Louis,2016
111,"He owes the president an apology, he owes our country an apology, and he needs to take responsibility for his actions and his words.",Clinton,Louis,2016
112,"Well, you owe the president an apology, because as you know very well, your campaign, Sidney Blumenthal—he's another real winner that you have—and he's the one that got this started,",Trump,Louis,2016
113,"along with your campaign manager, and they were on television just two weeks ago, she was, saying exactly that. So you really owe him an apology.",Trump,Louis,2016
114,"You're the one that sent the pictures around your campaign, sent the pictures around with President Obama in a certain garb. That was long before I was ever involved, so you actually owe an apology.",Trump,Louis,2016
115,"Number two, Michelle Obama. I've gotten to see the commercials that they did on you.",Trump,Louis,2016
116,"And I've gotten to see some of the most vicious commercials I've ever seen of Michelle Obama talking about you, Hillary. So, you talk about friend?",Trump,Louis,2016
117,"Go back and take a look at those commercials, a race where you lost fair and square, unlike the Bernie Sanders race, where you won, but not fair and square, in my opinion.",Trump,Louis,2016
118,"And all you have to do is take a look at WikiLeaks and just see what they say about Bernie Sanders and see what Deborah Wasserman Schultz had in mind,",Trump,Louis,2016
119,"because Bernie Sanders, between super-delegates and Deborah Wasserman Schultz, he never had a chance. And I was so surprised to see him sign on with the devil.",Trump,Louis,2016
120,"But when you talk about apology, I think the one that you should really be apologizing for and the thing that you should be apologizing for are the 33,000 e-mails",Trump,Louis,2016
121,"that you deleted, and that you acid washed, and then the two boxes of e-mails and other things last week that were taken from an office and are now missing.",Trump,Louis,2016
122,"And I'll tell you what. I didn't think I'd say this, but I'm going to say it, and I hate to say it.",Trump,Louis,2016
123,"But if I win, I am going to instruct my attorney general to get a special prosecutor to look into your situation, because there has never been so many lies, so much deception.",Trump,Louis,2016
124,"There has never been anything like it, and we're going to have a special prosecutor. When I speak, I go out and speak, the people of this country are furious.",Trump,Louis,2016
125,"In my opinion, the people that have been long-term workers at the FBI are furious.",Trump,Louis,2016
126,"There has never been anything like this, where e-mails—and you get a subpoena, you get a subpoena, and after getting the subpoena, you delete 33,000 e-mails, and then you acid",Trump,Louis,2016
127,"wash them or bleach them, as you would say, very expensive process. So we're going to get a special prosecutor, and we're going to look into it, because you know what?",Trump,Louis,2016
128,"People have been—their lives have been destroyed for doing one-fifth of what you've done. And it's a disgrace. And honestly, you ought to be ashamed of yourself.",Trump,Louis,2016
129,"Secretary Clinton, I want to follow up on that.",Moderator,Louis,2016
130,I'm going to let you talk about e-mails.,Moderator,Louis,2016
131,"... because everything he just said is absolutely false, but I'm not surprised.",Clinton,Louis,2016
132,"Oh, really?",Trump,Louis,2016
133,In the first debate...,Clinton,Louis,2016
134,"And really, the audience needs to calm down here.",Moderator,Louis,2016
135,... I told people that it would be impossible to be fact-checking Donald all the time.,Clinton,Louis,2016
136,"I'd never get to talk about anything I want to do and how we're going to really make lives better for people. So, once again, go to HillaryClinton.com.",Clinton,Louis,2016
137,We have literally Trump—you can fact check him in real time.,Clinton,Louis,2016
138,"Last time at the first debate, we had millions of people fact checking, so I expect we'll have millions more fact checking, because, you know, it is—it's just awfully good",Clinton,Louis,2016
139,that someone with the temperament of Donald Trump is not in charge of the law in our country.,Clinton,Louis,2016
140,Because you'd be in jail.,Trump,Louis,2016
141,Secretary Clinton...,Moderator,Louis,2016
142,We want to remind the audience to please not talk out loud. Please do not applaud. You're just wasting time.,Moderator,Louis,2016
143,"And, Secretary Clinton, I do want to follow up on e- mails. You've said your handing of your e-mails was a mistake.",Moderator,Louis,2016
144,"You disagreed with FBI Director James Comey, calling your handling of classified information, quote, ""extremely careless."" The FBI said that there were 110 classified e-mails that were exchanged, eight of",Moderator,Louis,2016
145,"which were top secret, and that it was possible hostile actors did gain access to those e-mails. You don't call that extremely careless?",Moderator,Louis,2016
146,"Well, Martha, first, let me say—and I've said before, but I'll repeat it, because I want everyone to hear it—that was a mistake, and I take responsibility for using a personal e-mail account.",Clinton,Louis,2016
147,"Obviously, if I were to do it over again, I would not. I'm not making any excuses. It was a mistake. And I am very sorry about that.",Clinton,Louis,2016
148,But I think it's also important to point out where there are some misleading accusations from critics and others.,Clinton,Louis,2016
149,"After a year-long investigation, there is no evidence that anyone hacked the server I was using and there is no evidence that anyone can point to at all—anyone who says",Clinton,Louis,2016
150,otherwise has no basis—that any classified material ended up in the wrong hands. I take classified materials very seriously and always have.,Clinton,Louis,2016
151,"When I was on the Senate Armed Services Committee, I was privy to a lot of classified material.",Clinton,Louis,2016
152,"Obviously, as secretary of state, I had some of the most important secrets that we possess, such as going after bin Laden. So I am very committed to taking classified information seriously.",Clinton,Louis,2016
153,"And as I said, there is no evidence that any classified information ended up in the wrong hands.",Clinton,Louis,2016
154,"OK, we're going to move on.",Moderator,Louis,2016
155,"And yet she didn't know the word—the letter C on a document. Right? She didn't even know what that word—what that letter meant. You know, it's amazing. I'm watching Hillary go over facts.",Trump,Louis,2016
156,"And she's going after fact after fact, and she's lying again, because she said she—you know, what she did with the e-mail was fine. You think it was fine to delete 33,000 e-mails?",Trump,Louis,2016
157,"I don't think so. She said the 33,000 e-mails had to do with her daughter's wedding, number one, and a yoga class.",Trump,Louis,2016
158,"Well, maybe we'll give three or three or four or five or something. 33,000 e-mails deleted, and now she's saying there wasn't anything wrong. And more importantly, that was after getting a subpoena.",Trump,Louis,2016
159,"That wasn't before. That was after. She got it from the United States Congress. And I'll be honest, I am so disappointed in congressmen, including Republicans, for allowing this to happen.",Trump,Louis,2016
160,"Our Justice Department, where our husband goes on to the back of a airplane for 39 minutes, talks to the attorney general days before a ruling is going to be made on her case.",Trump,Louis,2016
161,"But for you to say that there was nothing wrong with you deleting 39,000 e-mails, again, you should be ashamed of yourself.",Trump,Louis,2016
162,What you did—and this is after getting a subpoena from the United States Congress.,Trump,Louis,2016
163,We have to move on.,Moderator,Louis,2016
164,You did that. Wait a minute. One second.,Trump,Louis,2016
165,"Secretary Clinton, you can respond, and then we got to move on.",Moderator,Louis,2016
166,We want to give the audience a chance.,Moderator,Louis,2016
167,"If you did that in the private sector, you'd be put in jail, let alone after getting a subpoena from the United States Congress.",Trump,Louis,2016
168,"Secretary Clinton, you can respond. Then we have to move on to an audience question.",Moderator,Louis,2016
169,"Look, it's just not true. And so please, go to...",Clinton,Louis,2016
170,"Oh, you didn't delete them?",Trump,Louis,2016
171,"Allow her to respond, please.",Moderator,Louis,2016
172,"It was personal e-mails, not official.",Clinton,Louis,2016
173,"Oh, 33,000? Yeah.",Trump,Louis,2016
174,"Not—well, we turned over 35,000, so...",Clinton,Louis,2016
175,"Oh, yeah. What about the other 15,000?",Trump,Louis,2016
176,Please allow her to respond. She didn't talk while you talked.,Moderator,Louis,2016
177,"Yes, that's true, I didn't.",Clinton,Louis,2016
178,Because you have nothing to say.,Trump,Louis,2016
179,"I didn't in the first debate, and I'm going to try not to in this debate, because I'd like to get to the questions that the people have brought here",Clinton,Louis,2016
180,tonight to talk to us about.,Clinton,Louis,2016
181,Get off this question.,Trump,Louis,2016
182,"OK, Donald. I know you're into big diversion tonight, anything to avoid talking about your campaign and the way it's exploding and the way Republicans are leaving you. But let's at least focus...",Clinton,Louis,2016
183,Let's see what happens...,Trump,Louis,2016
184,Allow her to respond.,Moderator,Louis,2016
185,... on some of the issues that people care about tonight. Let's get to their questions.,Clinton,Louis,2016
186,We have a question here from Ken Karpowicz. He has a question about health care. Ken?,Moderator,Louis,2016
187,"I'd like to know, Anderson, why aren't you bringing up the e-mails? I'd like to know. Why aren't you bringing...",Trump,Louis,2016
188,We brought up the e-mails.,Moderator,Louis,2016
189,"No, it hasn't. It hasn't. And it hasn't been finished at all.",Trump,Louis,2016
190,Ken Karpowicz has a question.,Moderator,Louis,2016
191,It's nice to—one on three.,Trump,Louis,2016
192,"Thank you. Affordable Care Act, known as Obamacare, it is not affordable. Premiums have gone up. Deductibles have gone up. Copays have gone up. Prescriptions have gone up. And the coverage has gone down.",Moderator,Louis,2016
193,What will you do to bring the cost down and make coverage better?,Moderator,Louis,2016
194,"That first one goes to Secretary Clinton, because you started out the last one to the audience.",Moderator,Louis,2016
195,"If he wants to start, he can start. No, go ahead, Donald.",Clinton,Louis,2016
196,"No, I'm a gentlemen, Hillary. Go ahead.",Trump,Louis,2016
197,Secretary Clinton?,Moderator,Louis,2016
198,"Well, I think Donald was about to say he's going to solve it by repealing it and getting rid of the Affordable Care Act. And I'm going to fix it, because I agree with you.",Clinton,Louis,2016
199,"Premiums have gotten too high. Copays, deductibles, prescription drug costs, and I've laid out a series of actions that we can take to try to get those costs down.",Clinton,Louis,2016
200,"But here's what I don't want people to forget when we're talking about reining in the costs, which has to be the highest priority of the next president, when the",Clinton,Louis,2016
201,"Affordable Care Act passed, it wasn't just that 20 million got insurance who didn't have it before. But that in and of itself was a good thing.",Clinton,Louis,2016
202,"I meet these people all the time, and they tell me what a difference having that insurance meant to them and their families.",Clinton,Louis,2016
203,"But everybody else, the 170 million of us who get health insurance through our employees got big benefits. Number one, insurance companies can't deny you coverage because of a pre-existing condition.",Clinton,Louis,2016
204,"Number two, no lifetime limits, which is a big deal if you have serious health problems.",Clinton,Louis,2016
205,"Number three, women can't be charged more than men for our health insurance, which is the way it used to be before the Affordable Care Act.",Clinton,Louis,2016
206,"Number four, if you're under 26, and your parents have a policy, you can be on that policy until the age of 26, something that didn't happen before.",Clinton,Louis,2016
207,So I want very much to save what works and is good about the Affordable Care Act. But we've got to get costs down.,Clinton,Louis,2016
208,We've got to provide additional help to small businesses so that they can afford to provide health insurance.,Clinton,Louis,2016
209,"But if we repeal it, as Donald has proposed, and start over again, all of those benefits I just mentioned are lost to everybody, not just people who get their health insurance on the exchange.",Clinton,Louis,2016
210,"And then we would have to start all over again. Right now, we are at 90 percent health insurance coverage. That's the highest we've ever been in our country.",Clinton,Louis,2016
211,"Secretary Clinton, your time is up.",Moderator,Louis,2016
212,"So I want us to get to 100 percent, but get costs down and keep quality up.",Clinton,Louis,2016
213,"Mr. Trump, you have two minutes.",Moderator,Louis,2016
214,"It is such a great question and it's maybe the question I get almost more than anything else, outside of defense. Obamacare is a disaster. You know it. We all know it.",Trump,Louis,2016
215,"It's going up at numbers that nobody's ever seen worldwide. Nobody's ever seen numbers like this for health care. It's only getting worse. In '17, it implodes by itself.",Trump,Louis,2016
216,"Their method of fixing it is to go back and ask Congress for more money, more and more money. We have right now almost $20 trillion in debt. Obamacare will never work.",Trump,Louis,2016
217,"It's very bad, very bad health insurance. Far too expensive. And not only expensive for the person that has it, unbelievably expensive for our country.",Trump,Louis,2016
218,It's going to be one of the biggest line items very shortly.,Trump,Louis,2016
219,"We have to repeal it and replace it with something absolutely much less expensive and something that works, where your plan can actually be tailored.",Trump,Louis,2016
220,"We have to get rid of the lines around the state, artificial lines, where we stop insurance companies from coming in and competing, because they want—and President Obama and whoever",Trump,Louis,2016
221,"was working on it—they want to leave those lines, because that gives the insurance companies essentially monopolies. We want competition. You will have the finest health care plan there is.",Trump,Louis,2016
222,"She wants to go to a single-payer plan, which would be a disaster, somewhat similar to Canada.",Trump,Louis,2016
223,"And if you haven't noticed the Canadians, when they need a big operation, when something happens, they come into the United States in many cases because their system is so slow.",Trump,Louis,2016
224,"It's catastrophic in certain ways. But she wants to go to single payer, which means the government basically rules everything. Hillary Clinton has been after this for years. Obamacare was the first step.",Trump,Louis,2016
225,Obamacare is a total disaster.,Trump,Louis,2016
226,"And not only are your rates going up by numbers that nobody's ever believed, but your deductibles are going up, so that unless you get hit by a truck, you're",Trump,Louis,2016
227,never going to be able to use it.,Trump,Louis,2016
228,"Mr. Trump, your time...",Moderator,Louis,2016
229,"It is a disastrous plan, and it has to be repealed and replaced.",Trump,Louis,2016
230,"Secretary Clinton, let me follow up with you. Your husband called Obamacare, quote, ""the craziest thing in the world,"" saying that small-business owners are getting killed as premiums double, coverage is cut in half.",Moderator,Louis,2016
231,Was he mistaken or was the mistake simply telling the truth?,Moderator,Louis,2016
232,"No, I mean, he clarified what he meant. And it's very clear.",Clinton,Louis,2016
233,"Look, we are in a situation in our country where if we were to start all over again, we might come up with a different system. But we have an employer-based system.",Clinton,Louis,2016
234,That's where the vast majority of people get their health care.,Clinton,Louis,2016
235,"And the Affordable Care Act was meant to try to fill the gap between people who were too poor and couldn't put together any resources to afford health care, namely people on Medicaid.",Clinton,Louis,2016
236,"Obviously, Medicare, which is a single-payer system, which takes care of our elderly and does a great job doing it, by the way, and then all of the people who",Clinton,Louis,2016
237,"were employed, but people who were working but didn't have the money to afford insurance and didn't have anybody, an employer or anybody else, to help them.",Clinton,Louis,2016
238,"That was the slot that the Obamacare approach was to take. And like I say, 20 million people now have health insurance.",Clinton,Louis,2016
239,"So if we just rip it up and throw it away, what Donald's not telling you is we just turn it back to the insurance companies the way it used",Clinton,Louis,2016
240,"to be, and that means the insurance companies...",Clinton,Louis,2016
241,Secretary Clinton...,Moderator,Louis,2016
242,"... get to do pretty much whatever they want, including saying, look, I'm sorry, you've got diabetes, you had cancer, your child has asthma...",Clinton,Louis,2016
243,Your time is up.,Moderator,Louis,2016
244,... you may not be able to have insurance because you can't afford it.,Clinton,Louis,2016
245,"So let's fix what's broken about it, but let's not throw it away and give it all back to the insurance companies and the drug companies. That's not going to work.",Clinton,Louis,2016
246,"Mr. Trump, let me follow up on this.",Moderator,Louis,2016
247,"Well, I just want—just one thing. First of all, Hillary, everything's broken about it. Everything. Number two, Bernie Sanders said that Hillary Clinton has very bad judgment.",Trump,Louis,2016
248,"This is a perfect example of it, trying to save Obamacare, which is a disaster.",Trump,Louis,2016
249,You've said you want to end Obamacare...,Moderator,Louis,2016
250,By the way...,Trump,Louis,2016
251,You've said you want to end Obamacare. You've also said you want to make coverage accessible for people with pre-existing conditions.,Moderator,Louis,2016
252,How do you force insurance companies to do that if you're no longer mandating that every American get insurance?,Moderator,Louis,2016
253,We're going to be able to. You're going to have plans...,Trump,Louis,2016
254,What does that mean?,Moderator,Louis,2016
255,"Well, I'll tell you what it means. You're going to have plans that are so good, because we're going to have so much competition in the insurance industry.",Trump,Louis,2016
256,Once we break out—once we break out the lines and allow the competition to come...,Trump,Louis,2016
257,Are you going—are you going to have a mandate that Americans have to have health insurance?,Moderator,Louis,2016
258,"President Obama—Anderson, excuse me.",Trump,Louis,2016
259,"President Obama, by keeping those lines, the boundary lines around each state, it was almost gone until just very toward the end of the passage of Obamacare, which, by the way, was a fraud.",Trump,Louis,2016
260,"You know that, because Jonathan Gruber, the architect of Obamacare, was said—he said it was a great lie, it was a big lie. President Obama said you keep your doctor, you keep your plan.",Trump,Louis,2016
261,"The whole thing was a fraud, and it doesn't work.",Trump,Louis,2016
262,"But when we get rid of those lines, you will have competition, and we will be able to keep pre-existing, we'll also be able to help people that can't get—don't",Trump,Louis,2016
263,"have money because we are going to have people protected. And Republicans feel this way, believe it or not, and strongly this way. We're going to block grant into the states.",Trump,Louis,2016
264,We're going to block grant into Medicaid into the states...,Trump,Louis,2016
265,"Thank you, Mr. Trump.",Moderator,Louis,2016
266,... so that we will be able to take care of people without the necessary funds to take care of themselves.,Trump,Louis,2016
267,"Thank you, Mr. Trump.",Moderator,Louis,2016
268,We now go to Gorbah Hamed with a question for both candidates.,Moderator,Louis,2016
269,"Hi. There are 3.3 million Muslims in the United States, and I'm one of them.",Moderator,Louis,2016
270,"You've mentioned working with Muslim nations, but with Islamophobia on the rise, how will you help people like me deal with the consequences of being labeled as a threat to",Moderator,Louis,2016
271,the country after the election is over?,Moderator,Louis,2016
272,"Mr. Trump, you're first.",Moderator,Louis,2016
273,"Well, you're right about Islamophobia, and that's a shame. But one thing we have to do is we have to make sure that—because there is a problem.",Trump,Louis,2016
274,"I mean, whether we like it or not, and we could be very politically correct, but whether we like it or not, there is a problem.",Trump,Louis,2016
275,"And we have to be sure that Muslims come in and report when they see something going on. When they see hatred going on, they have to report it.",Trump,Louis,2016
276,"As an example, in San Bernardino, many people saw the bombs all over the apartment of the two people that killed 14 and wounded many, many people. Horribly wounded. They'll never be the same.",Trump,Louis,2016
277,"Muslims have to report the problems when they see them. And, you know, there's always a reason for everything.",Trump,Louis,2016
