SpeechID,Speech,Speaker,Location,Year
11,"There aren't a hundred million people with pre-existing conditions. As far as a say is concerned, the people already had their say. Okay, Justice Ginsburg said very powerfully, very strongly, at some point 10 years ago or so, she said a President and the Senate is elected for a period of time, but a President is elected for four years. We're not elected for three years. I'm not elected for three years. So we have the Senate, we have a President-",Trump,Cleveland,2020
12,He's elected to the next election.,Biden,Cleveland,2020
13,"During that period of time, during that period of time, we have an opening. I'm not elected for three years. I'm elected for four years. Joe, the hundred million people is totally wrong. I don't know where you got that number. The bigger problem that you have is that you're going to extinguish 180million people with their private health care, that they're very happy with.",Trump,Cleveland,2020
14,That's simply not true.,Biden,Cleveland,2020
15,"Well, you're certainly going to socialist. You're going to socialist medicine-",Trump,Cleveland,2020
16,"Gentlemen, we're now into open discussion.",Moderator,Cleveland,2020
17,Open discussion.,Biden,Cleveland,2020
18,"Open discussion, yes, I agree. Go ahead, Vice President.",Moderator,Cleveland,2020
19,"Number one, he knows what I proposed. What I proposed is that we expand Obamacare and we increase it. We do not wipe any. And one of the big debates we had with 23 of my colleagues trying to win the nomination that I won, were saying that Biden wanted to allow people to have private insurance still. They can. They do. They will under my proposal.",Biden,Cleveland,2020
20,That's not what you've said and it's not what your party is saying.,Trump,Cleveland,2020
21,That is simply a lie.,Biden,Cleveland,2020
22,Your party doesn't say it. Your party wants to go socialist medicine and socialist healthcare.,Trump,Cleveland,2020
23,"The party is me. Right now, I am the Democratic Party.",Biden,Cleveland,2020
24,"And they're going to dominate you, Joe. You know that.",Trump,Cleveland,2020
25,I am the Democratic Party right now.,Biden,Cleveland,2020
26,Not according to Harris.,Trump,Cleveland,2020
27,"The platform of the Democratic Party is what I, in fact, approved of, what I approved of. Now, here's the deal. The deal is that it's going to wipe out pre-existing conditions. And, by the way, the 200,000 people that have died on his watch, how many of those have survived? Well, there's seven million people that contracted COVID. What does it mean for them going forward if you strike down the Affordable Care Act?",Biden,Cleveland,2020
28,"Joe, you've had 308,000 military people dying because you couldn't provide them proper healthcare in the military. So don't tell me about this.",Trump,Cleveland,2020
29,I'm happy to talk about this.,Biden,Cleveland,2020
30,"And if you were here, it wouldn't be 200, it would be two million people because you were very late on the draw. You didn't want me to ban China, which was heavily infected. You didn't want me to ban Europe.",Trump,Cleveland,2020
31,"All right, gentlemen, Mr. President.",Moderator,Cleveland,2020
32,"You would have been much later, Joe, much later.",Trump,Cleveland,2020
33,Mr. President.,Moderator,Cleveland,2020
34,We're talking about two million people.,Trump,Cleveland,2020
35,You're not going to be able to shut him up.,Biden,Cleveland,2020
36,"Mr. President, as the moderator, we are going to talk about COVID in the next segment. But go ahead.",Moderator,Cleveland,2020
37,"Let me finish. The point is that the President also is opposed to Roe V. Wade. That's on the ballot as well and the court, in the court, and so that's also at stake right now. And so the election is all-",Biden,Cleveland,2020
38,You don't know what's on the ballot. Why is it on the ballot? Why is it on the ballot? It's not on the ballot.,Trump,Cleveland,2020
39,It's on the ballot in the court.,Biden,Cleveland,2020
40,I don't think so.,Trump,Cleveland,2020
41,In the court.,Biden,Cleveland,2020
42,There's nothing happening there.,Trump,Cleveland,2020
43,Donald would you just be quiet for a minute.,Biden,Cleveland,2020
44,You don't know her view on Roe V. Wade? You don't know here view.,Trump,Cleveland,2020
45,"Well, all right. All right. Let's talk. We've got a lot to unpack here, gentlemen. We've got a lot of time. On healthcare, and then we'll come back to Roe V. Wade.",Moderator,Cleveland,2020
46,All right.,Biden,Cleveland,2020
47,"Mr. President, the Supreme Court will hear a case a week after the election in which the Trump Administration, along with 18 state Attorney Generals are seeking to overturn Obamacare, to end Obamacare.",Moderator,Cleveland,2020
48,That's right.,Trump,Cleveland,2020
49,You have spent the last week-,Moderator,Cleveland,2020
50,Because they want to give good healthcare.,Trump,Cleveland,2020
51,"If I may ask my question, sir.",Moderator,Cleveland,2020
52,Good healthcare.,Biden,Cleveland,2020
53,"Over the last four years, you have promised to repeal and replace Obamacare, but you have never in these four years come up with a plan, a comprehensive plan, to replace Obamacare.",Moderator,Cleveland,2020
54,"Yes, I have. Of course, I have. The individual mandate.",Trump,Cleveland,2020
55,when I finish I'm going to give an opportunity-,Moderator,Cleveland,2020
56,"Excuse me. I got rid of the individual mandate, which was a big chunk of Obamacare.",Trump,Cleveland,2020
57,That's not a comprehensive place.,Moderator,Cleveland,2020
58,That is absolutely a big thing. That was the worst part of Obamacare.,Trump,Cleveland,2020
59,"I didn't ask, sir.",Moderator,Cleveland,2020
60,"Chris, that was the worst part of Obamacare.",Trump,Cleveland,2020
61,You're debating him not me. Let me ask my question.,Moderator,Cleveland,2020
62,"Well, I'll ask Joe. The individual mandate was the most unpopular aspect of Obamacare.",Trump,Cleveland,2020
63,Mr. President.,Moderator,Cleveland,2020
64,I got rid of it. And we will protect people.,Trump,Cleveland,2020
65,"Mr. President, I'm the moderator of this debate and I would like you to let me ask my question and then you can answer.",Moderator,Cleveland,2020
66,Go ahead.,Trump,Cleveland,2020
67,"You, in the course of these four years, have never come up with a comprehensive plan to replace Obamacare, and just this last Thursday you signed a largely symbolic Executive Order to protect people with pre-existing conditions five days before this debate. So my question, sir, is what is the Trump healthcare plan?",Moderator,Cleveland,2020
68,"Well, first of all, I guess I'm debating you, not him, but that's okay. I'm not surprised. Let me just tell you something. There's nothing symbolic. I'm cutting drug prices. I'm going with Favored Nations, which no President has the courage to do because you're going against big pharma. Drug prices will be coming down 80 or 90%. You could have done it during your 47 year period in government, but you didn't do it. Nobody's done it. So we're cutting healthcare.",Trump,Cleveland,2020
69,What about pre-existing conditions?,Moderator,Cleveland,2020
70,All of the things that we've done.,Trump,Cleveland,2020
71,He has not done healthcare.,Biden,Cleveland,2020
72,"I'll give you an example. Insulin, it was destroying families, destroying people, the cost. I'm getting it for so cheap it's like water, you want to know the truth. So cheap. Take a look at all of the drugs that what we're doing. Prescription drug prices, we're going to allow our Governors now to go to other countries to buy drugs because when they paid just a tiny fraction of what we do.",Trump,Cleveland,2020
73,"Okay, like I say, this is open discussion.",Moderator,Cleveland,2020
74,This is big stuff.,Trump,Cleveland,2020
75,"Sir, you'll be happy. I'm about to pick up on one of your points to ask the Vice President, which is, he points out that you would like to add a public option to Obamacare.",Moderator,Cleveland,2020
76,Yes.,Biden,Cleveland,2020
77,And the argument that he makes and other Republicans make is that that is going to end private insurance.,Moderator,Cleveland,2020
78,It is not.,Biden,Cleveland,2020
79,If I start asking the question.,Moderator,Cleveland,2020
80,"That's not what your party says, by the way.",Trump,Cleveland,2020
81,And it will end private insurance and create a government takeover of health.,Moderator,Cleveland,2020
82,"It does not. It's only for those people who are so poor they qualify for Medicaid they can get that free in most States, except Governors who want to deny people who are poor Medicaid. Anyone who qualifies for Medicaid would automatically be enrolled in the public option. The vast majority of the American people would still not be in that option. Number one. Number two.",Biden,Cleveland,2020
83,"Joe, you agreed with Bernie Sanders, who's far left, on the manifesto, we call it. And that gives you socialized medicine.",Trump,Cleveland,2020
84,"Look, hey.",Biden,Cleveland,2020
85,Are you saying you didn't agree?,Trump,Cleveland,2020
86,I'm not going to listen to him. The fact of the matter is I beat Bernie Sanders.,Biden,Cleveland,2020
87,Not by much.,Trump,Cleveland,2020
88,I beat him by a whole hell of a lot.,Biden,Cleveland,2020
89,Not by much.,Trump,Cleveland,2020
90,"I'm here standing facing you, old buddy.",Biden,Cleveland,2020
91,If Pocahontas would have left two days early you would have lost every primary.,Trump,Cleveland,2020
92,All he knows how to do-,Biden,Cleveland,2020
93,"On Super Tuesday, you got very lucky.",Trump,Cleveland,2020
94,Look he's the deal. I got very lucky. I'm going to get very lucky tonight as well.,Biden,Cleveland,2020
95,With what?,Trump,Cleveland,2020
96,And tonight I'm going to make sure.,Biden,Cleveland,2020
97,With what?,Trump,Cleveland,2020
98,"Because here's the deal, here's the deal. The fact is that everything he's saying so far is simply a lie. I'm not here to call out his lies. Everybody knows he's a liar.",Biden,Cleveland,2020
99,"But you agree. Joe, you're the liar. You graduated last in your class not first in your class.",Trump,Cleveland,2020
100,"God, I want to make sure-",Biden,Cleveland,2020
101,"Mr. President, can you let him finish, sir?",Moderator,Cleveland,2020
102,"No, he doesn't know how to do that.",Biden,Cleveland,2020
103,"You'd be surprised. You'd be surprised. Go ahead, Joe.",Trump,Cleveland,2020
104,"The wrong guy, the wrong night, at the wrong time.",Biden,Cleveland,2020
105,"Listen, you agreed with Bernie Sanders and the manifesto.",Trump,Cleveland,2020
106,"There is no manifesto, number one.",Biden,Cleveland,2020
107,"Please let him speak, Mr. President.",Moderator,Cleveland,2020
108,Number two.,Biden,Cleveland,2020
109,He just lost the left.,Trump,Cleveland,2020
110,Number two.,Biden,Cleveland,2020
111,"You just lost the left. You agreed with Bernie Sanders on a plan that you absolutely agreed to and under that plan , they call it socialized medicine.",Trump,Cleveland,2020
112,Mr. President.,Moderator,Cleveland,2020
113,"I'll tell you what, he is not for any help for people needing healthcare.",Biden,Cleveland,2020
114,"Who is, Bernie?",Trump,Cleveland,2020
115,"Because he, in fact, already has costs 10 million people their healthcare that they had from their employers because of his recession. Number one. Number two, there are 20 million people getting healthcare through Obamacare now that he wants to take it away. He won't ever look you in the eye and say that's what he wants to do. Take it away.",Biden,Cleveland,2020
116,"No, I want to give them better healthcare at a much lower price, because Obamacare is no good.",Trump,Cleveland,2020
117,He doesn't know how. He doesn't know how to do that.,Biden,Cleveland,2020
118,I've already fixed it.,Trump,Cleveland,2020
119,He has never offered a plan.,Biden,Cleveland,2020
120,"We've already fixed it to an extent. Obamacare, as you might know but probably don't, Obamacare is no good.",Trump,Cleveland,2020
121,"Gentlemen, you realize if you're both speaking at the same time. Let the President. Go ahead, sir.",Moderator,Cleveland,2020
122,"Obamacare is no good. We made it better and I had a choice to make very early on. We took away the individual mandate. We guaranteed pre-existing conditions, but took away the individual mandate. Listen, this is the way it is. And that destroyed ... They shouldn't even call it Obamacare, then I had a choice to make, do I let my people run it really well or badly? If I run it badly, they'll probably blame him, but they'll blame me. But more importantly, I want to help people. Okay. I said, ""You've got to run it so well."" And I just had a meeting with them. They said the problem is, no matter how well you run Obamacare, it's a disaster. It's too expensive. Premiums are too high, that it doesn't work. So we do want to get rid of it. Chris, we want to get rid of that and give something that's cheaper and better.",Trump,Cleveland,2020
123,"I understand that, sir. But I have to give you roughly equal time.",Moderator,Cleveland,2020
124,Go ahead.,Trump,Cleveland,2020
125,"Please let the Vice President talk, sir.",Moderator,Cleveland,2020
126,Good.,Trump,Cleveland,2020
127,He has no plan for healthcare.,Biden,Cleveland,2020
128,"Of course, we do.",Trump,Cleveland,2020
129,Please.,Moderator,Cleveland,2020
130,"He sends out wishful thinking. He has Executive Orders that have no power. He hasn't lowered drug costs for anybody. He's been promising a healthcare plan since he got elected. He has none, like almost everything else he talks about. He does not have a plan. He doesn't have a plan. And the fact is this man doesn't know what he's talking about. .",Biden,Cleveland,2020
131,"All right, I have one final question for you.",Moderator,Cleveland,2020
132,Sure.,Biden,Cleveland,2020
133,"Mr. Vice President, if Senate Republicans, we were talking originally about the Supreme Court here, if Senate Republicans go ahead and confirm Justice Barrett there has been talk about ending the filibuster or even packing the court, adding to the nine justices there. You call this a distraction by the President. But, in fact, it wasn't brought up by the President. It was brought up by some of your Democratic colleagues in the Congress. So my question to you is, you have refused in the past to talk about it, are you willing to tell the American tonight whether or not you will support either ending the filibuster or packing the court?",Moderator,Cleveland,2020
134,"Whatever position I take on that, that'll become the issue. The issue is the American people should speak. You should go out and vote. You're voting now. Vote and let your Senators know strongly how you feel.",Biden,Cleveland,2020
135,Are you going to pack the court?,Trump,Cleveland,2020
136,Vote now.,Biden,Cleveland,2020
137,Are you going to pack the court?,Trump,Cleveland,2020
138,"Make sure you, in fact, let people know, your Senators.",Biden,Cleveland,2020
139,He doesn't want to answer the question.,Trump,Cleveland,2020
140,I'm not going to answer the question.,Biden,Cleveland,2020
141,Why wouldn't you answer that question? You want to put a lot of new Supreme Court Justices. Radical left.,Trump,Cleveland,2020
142,"Will you shut up, man?",Biden,Cleveland,2020
143,"Listen, who is on your list, Joe? Who's on your list?",Trump,Cleveland,2020
144,"Gentlemen, I think we've ended this-",Moderator,Cleveland,2020
145,This is so un-Presidential.,Biden,Cleveland,2020
146,He's going to pack the court. He is not going to give a list.,Trump,Cleveland,2020
147,We have ended the segment. We're going to move on to the second segment.,Moderator,Cleveland,2020
148,"That was really a productive segment, wasn't it? Keep yapping, man.",Biden,Cleveland,2020
149,"The people understand, Joe.",Trump,Cleveland,2020
150,They sure do.,Biden,Cleveland,2020
151,"47 years, you've done nothing. They're understand.",Trump,Cleveland,2020
152,"All right, the second subject is COVID-19, which is an awfully serious subject. So let's try to be serious about it. We have had more than seven million cases of coronavirus in the United States and more than 200,000 people have died. Even after we produce a vaccine, experts say that it could be months or even years before we come back to anything approaching normal. My question for both of you is, based on what you have said and done so far, and what you have said you would do starting in 2021, why should the American people trust you more than your opponent to deal with this public health crisis going forward? In this case, the question goes to you first, sir. Two minutes, uninterrupted.",Moderator,Cleveland,2020
153,"Good luck. 200,000 dead. As you said, over seven million infected in the United States. We, in fact, have 4% of the world's population, 20% of the deaths. 40,000 people a day are contracting COVID. In addition to that, about between 750 and 1000 people a day are dying. When he was presented with that number, he said, ""It is what it is."" Well, it is what it is because you are who you are. That's why it is. The President has no plan. He hasn't laid out anything. He knew all the way back in February how serious this crisis was. He knew it was a deadly disease. What did he do? He's on tape as acknowledging he knew it. He said he didn't tell us or give people a warning of it because he didn't want to panic the American people. You don't panic. He panicked. In addition to that, what did he do?",Biden,Cleveland,2020
154,He went in and we were insisting that the people we had in the ground in China should be able to go to Wuhan and determine for themselves how dangerous this was. He did not even ask Xi to do that.,Biden,Cleveland,2020
155,Wrong.,Trump,Cleveland,2020
156,He told us what a great job Xi was doing. He said we owe him debt of gratitude for being so transparent with us. And what did he do then? He then did nothing. He waited and waited and waited. He still doesn't have a plan.,Biden,Cleveland,2020
157,Wrong.,Trump,Cleveland,2020
158,"Sir, it's his two minutes.",Moderator,Cleveland,2020
159,It's so wrong.,Trump,Cleveland,2020
160,"I laid out back in March, exactly what we should be doing. And I laid out again in July, what we should be doing. We should be providing all the protective gear possible. We should be providing the money the House has passed in order to be able to go out and get people the help they need to keep their businesses open. Open schools cost a lot of money. You should get out of your bunker and get out of the sand trap in your golf course and go in the Oval Office and bring together the Democrats and Republicans and fund what needs to be done now to save lives.",Biden,Cleveland,2020
161,"So, if we would have listened to you.",Trump,Cleveland,2020
162,"Wait, wait. You have two minutes, sir.",Moderator,Cleveland,2020
163,"If we would've listened to you, the country would have been left wide open, millions of people would have died, not 200,000. And one person is too much. It's China's fault. It should have never happened. They stopped it from going in, but it was China's fault. And, by the way, when you talk about numbers, you don't know how many people died in China. You don't know how many people died in Russia. You don't know how many people died in India. They don't exactly give you a straight count, just so you understand. But if you look at what we've done, I closed it and you said, ""He's xenophobic. He's a racist and he's xenophobic,"" because you didn't think I should have closed our country. Wait a minute.",Trump,Cleveland,2020
164,"Sir, it's his two minutes.",Moderator,Cleveland,2020
165,"You didn't think we should have closed our country because you thought it was terrible. You wouldn't have closed it for another two months. By my doing it early, in fact, Dr. Fauci said, ""President Trump saved thousands of lives."" Many of your Democrat Governors said, ""President Trump did a phenomenal job."" We worked with the Governor. Oh really, go take a look. The Governors said I did a phenomenal job. Most of them said that. In fact, people that would not be necessarily on my side said that, ""President Trump did a phenomenal job."" We did. We got the gowns. We got the masks. We made the ventilators. You wouldn't have made ventilators. And now we're weeks away from a vaccine. We're doing therapeutics already. Fewer people are dying when they get sick. Far fewer people are dying. We've done a great job.",Trump,Cleveland,2020
166,"The only thing I haven't done a good job, and that's because of the fake news, no matter what you say to them, they give you a bad press on it. It's just fake news. They give you good press, they give me bad press because that's the way it is, unfortunately. But let me just say something. I don't care. I've gotten used to it. But I'll tell you, Joe, you could never have done the job that we did. You don't have it in your blood. You could've never done that, Joe.",Trump,Cleveland,2020
167,I know how to do the job. I know how to get the job done.,Biden,Cleveland,2020
168,"Well, you didn't do very well in Swine Flu. H1-N1, you were a disaster. Your own Chief of Staff said you were a disaster.",Trump,Cleveland,2020
169,"14,000 people died, not 200,000.",Biden,Cleveland,2020
170,"A far less lethal disease, by the way.",Trump,Cleveland,2020
171,"Sir, you made a point. Let him answer it.",Moderator,Cleveland,2020
172,"And there was no one ... We didn't shut down the economy. This is his economy he shut down. The reason it's shut down is because, look, you folks at home. How many of you got up this morning and had an empty chair at the kitchen table because someone died of COVID? How many of you are in a situation where you lost your mom or dad and you couldn't even speak to them, you had a nurse holding a phone up so you could in fact say goodbye?",Biden,Cleveland,2020
173,"We would have lost far more people, far more people. You would have been months late. You're months behind me, Joe.",Trump,Cleveland,2020
174,"His own CDC Director says we could lose as many as another 200,000 people between now and the end of the year. And he said, if we just wear a mask, we can save half those numbers. Just a mask. And by the way, in terms of the whole notion of a vaccine, we're for a vaccine, but I don't trust him at all. Nor do you. I know you don't. What we trust is a scientist.",Biden,Cleveland,2020
175,"You don't trust Johnson & Johnson, Pfizer?",Trump,Cleveland,2020
176,"Okay, gentlemen, gentlemen. Let me move on to questions about the future because you both have touched on two of the questions I'm going to ask. Focusing on the future first, President Trump, you have repeatedly either contradicted or been at odds with some of your governments own top scientists. The week before last, the Head of the Centers for Disease Control, Dr. Redfield said it would be summer before the vaccine would become generally available to the public. You said that he was confused and mistaken. Those were your two words. But Dr. Slaoui, the head of your Operation Warp Speed, has said exactly the same thing. Are they both wrong?",Moderator,Cleveland,2020
177,"Well, I've spoken to the companies and we can have it a lot sooner. It's a very political thing because people like this would rather make it political than save lives.",Trump,Cleveland,2020
178,God.,Biden,Cleveland,2020
179,"It is a very political thing. I've spoken to Pfizer, I've spoken to all of the people that you have to speak to, Moderna, Johnson & Johnson, and others. They can go faster than that by a lot. It's become very political because the left... Or I don't know if I call them left, I don't know what I call them.",Trump,Cleveland,2020
180,"So you're suggesting that the head of your Operation Warp Speed, Dr. Slaoui-",Moderator,Cleveland,2020
181,"I disagree with him. No, I disagree with both of them. And he didn't say that. He said it could be there, but it could also be much sooner. I had him in my office two days ago.",Trump,Cleveland,2020
182,"He talked about the summer, sir, before it's generally available, just like Dr. Redfield.",Moderator,Cleveland,2020
183,Because he said it's a possibility that we'll have the answer before November 1st. It could also be after that.,Trump,Cleveland,2020
184,"I'm talking about when it's generally available, not-",Moderator,Cleveland,2020
185,"Well, we're going to deliver it right away. We have the military all set up. Logistically, they're all set up. We have our military that delivers soldiers and they can do 200,000 a day. They're going to be delivering-",Trump,Cleveland,2020
186,This is the same man who told you-,Biden,Cleveland,2020
187,It's all set up.,Trump,Cleveland,2020
188,"... by Easter, this would be gone away. By the warm weather, it'd be gone. Miraculous, like a miracle. And by the way, maybe you could inject some bleach in your arm, and that would take care of it. This is the same man.",Biden,Cleveland,2020
189,"That was said sarcastically, and you know that. That was said sarcastically.",Trump,Cleveland,2020
190,"So here's the deal. This man is talking about a vaccine. Every serious company is talking about maybe having a vaccine done by the end of the year, but the distribution of that vaccine will not occur until sometime beginning of the middle of next year to get it out, if we get the vaccine. And pray God we will. Pray God we will.",Biden,Cleveland,2020
191,"Mr. Vice President, I want to pick up-",Moderator,Cleveland,2020
192,You'll have the vaccine sooner than that.,Trump,Cleveland,2020
193,"I want to pick up on this question though. You say the public can trust the scientists, but they can't trust President Trump. In fact, you said that again tonight. Your running mate, Senator Harris, goes further, saying that public health experts quote, ""Will be muzzled, will be suppressed."" Given the fact that polls already show that people are concerned about the vaccine and are reluctant to take it, are you and your running mate, Senator Harris, contributing to that fear?",Moderator,Cleveland,2020
194,No more than the question you just asked him. You pointed out he puts pressure and disagrees with his own scientists.,Biden,Cleveland,2020
195,But you're saying you can't-,Moderator,Cleveland,2020
196,Everybody knows-,Biden,Cleveland,2020
197,Or Senator Harris is saying you can't trust the scientist.,Moderator,Cleveland,2020
198,"Well, no, no. You can trust the scientist. She didn't say that. You can trust the-",Biden,Cleveland,2020
199,"She said that public health experts quote, ""Will be muzzled, will be suppressed.""",Moderator,Cleveland,2020
200,"Yes. Well, that's what he's going to try to do, but there's thousands of scientists out there, like here at this great hospital that don't work for him. Their job doesn't depend on him. They're the people... And by the way-",Biden,Cleveland,2020
201,We spoke to the scientists that are in charge-,Trump,Cleveland,2020
202,By the way-,Biden,Cleveland,2020
203,... they will have the vaccine very soon.,Trump,Cleveland,2020
204,Let him finish.,Moderator,Cleveland,2020
205,"Do you believe for a moment what he's telling you in light of all the lies he's told you about the whole issue relating to COVID? He still hasn't even acknowledged that he knew this was happening, knew how dangerous it was going to be back in February, and he didn't even tell you. He's on record as saying it. He panicked or he just looked at the stock market. One of the two. Because guess what? A lot of people died and a lot more are going to die unless he gets a lot smarter, a lot quicker-",Biden,Cleveland,2020
206,Mr. President?,Moderator,Cleveland,2020
207,"Did you use the word smart? So you said you went to Delaware State, but you forgot the name of your college. You didn't go to Delaware State. You graduated either the lowest or almost the lowest in your class. Don't ever use the word smart with me. Don't ever use that word.",Trump,Cleveland,2020
208,"Oh, give me a break.",Biden,Cleveland,2020
209,"Because you know what? There's nothing smart about you, Joe. 47 years you've done nothing.",Trump,Cleveland,2020
210,"Well, let's have this debate-",Biden,Cleveland,2020
211,"Let me just tell you something, Joe. If you would have had the charge of what I was put through, I had to close the greatest economy of the history of our country. And by the way, now it's being built again and it's going up fast.",Trump,Cleveland,2020
212,"We'll get to the economy in the next segment, sir.",Moderator,Cleveland,2020
213,Okay. It's going up fast. I look forward to talking about it.,Trump,Cleveland,2020
214,"Okay. When it comes to how the virus has been handled so far, the two of you have taken very different approaches, and this is going to affect how the virus is handled going forward by whichever of you ends up becoming the next president. I want to quickly go through several of those. Reopenings. Vice President Biden, you have been much more reluctant than President Trump about reopening the economy and schools. Why, sir?",Moderator,Cleveland,2020
215,"Because he doesn't have a plan. If I were running it, I'd know what the plan is. You've got to provide these businesses the ability to have the money to be able to reopen with the PPE, as well as with the sanitation they need. You have to provide them classic-",Biden,Cleveland,2020
216,Tell that to Nancy Pelosi.,Trump,Cleveland,2020
217,Will he just shush for a minute?,Biden,Cleveland,2020
218,"Tell that to Nancy Pelosi, and Schumer Chuck.",Trump,Cleveland,2020
219,"Nancy Pelosi and Schumer, they have a plan. He won't even meet with them. The Republicans won't meet in the Senate. He sits in his golf course. Well, I mean, literally, think about it. Think about it.",Biden,Cleveland,2020
220,"You probably play more than I do, Joe.",Trump,Cleveland,2020
221,What about this question of reopenings and the fact-,Moderator,Cleveland,2020
222,"Well, he wants to shut down this country and I want to keep it open, and we did a great thing by shutting it down-",Trump,Cleveland,2020
223,You just admitted you'd shut it down.,Biden,Cleveland,2020
224,"Wait a minute, Joe. Let me shut you down for a second, Joe, just for one second. He wants to shut down the country. We just went through it. We had to, because we didn't know anything about the disease. Now we've found that elderly people with heart problems and diabetes and different problems are very, very vulnerable. We learned a lot. Young children aren't, even younger people aren't. We've learned a lot, but he wants to shut it down. More people will be hurt by continuing. If you look at Pennsylvania, if you look at certain states that have been shut down, they have Democrat governors, all, one of the reasons they shut down is because they want to keep it shut down until after the election on November 3rd.",Trump,Cleveland,2020
225,All right. I want to move onto another-,Moderator,Cleveland,2020
226,Because it's a political thing.,Trump,Cleveland,2020
227,I want to move onto another subject.,Moderator,Cleveland,2020
228,I got to respond to that.,Biden,Cleveland,2020
229,I want to move-,Moderator,Cleveland,2020
230,But those states-,Trump,Cleveland,2020
231,"Gentlemen, I want to move onto another subject.",Moderator,Cleveland,2020
232,Those states are not doing well that are shut down right now.,Trump,Cleveland,2020
233,I got to respond to that.,Biden,Cleveland,2020
234,He wants to shut down the whole country.,Trump,Cleveland,2020
235,"President Trump, you have begun to increasingly question the effectiveness of masks as a disease preventer. And in fact, recently you have cited the issue of waiters touching their masks and touching plates. Are you questioning the efficacy of masks?",Moderator,Cleveland,2020
236,"No, I think masks are okay. You have to understand, if you look... I mean, I have a mask right here. I put a mask on when I think I need it. Tonight, as an example, everybody's had a test and you've had social distancing and all of the things that you have to, but I wear masks-",Trump,Cleveland,2020
237,Just like your rally.,Biden,Cleveland,2020
